

wavelength(nm), Y
1325.08, 0.0142137
1325.06, 0.0143343
1325.04, 0.0144554
1325.02, 0.0145768
1325, 0.0146986
1324.98, 0.0148209
1324.96, 0.0149434
1324.93, 0.0150664
1324.91, 0.0151897
1324.89, 0.0153134
1324.87, 0.0154375
1324.85, 0.0155619
1324.83, 0.0156866
1324.81, 0.0158117
1324.78, 0.015937
1324.76, 0.0160627
1324.74, 0.0161888
1324.72, 0.0163151
1324.7, 0.0164417
1324.68, 0.0165687
1324.66, 0.0166959
1324.64, 0.0168234
1324.61, 0.0169511
1324.59, 0.0170791
1324.57, 0.0172074
1324.55, 0.017336
1324.53, 0.0174648
1324.51, 0.0175938
1324.49, 0.0177231
1324.47, 0.0178526
1324.44, 0.0179823
1324.42, 0.0181123
1324.4, 0.0182424
1324.38, 0.0183728
1324.36, 0.0185034
1324.34, 0.0186341
1324.32, 0.0187651
1324.29, 0.0188962
1324.27, 0.0190275
1324.25, 0.0191589
1324.23, 0.0192905
1324.21, 0.0194223
1324.19, 0.0195542
1324.17, 0.0196863
1324.15, 0.0198185
1324.12, 0.0199508
1324.1, 0.0200832
1324.08, 0.0202158
1324.06, 0.0203484
1324.04, 0.0204811
1324.02, 0.0206139
1324, 0.0207468
1323.98, 0.0208798
1323.95, 0.0210128
1323.93, 0.0211459
1323.91, 0.021279
1323.89, 0.0214121
1323.87, 0.0215453
1323.85, 0.0216784
1323.83, 0.0218116
1323.81, 0.0219448
1323.78, 0.0220779
1323.76, 0.022211
1323.74, 0.0223441
1323.72, 0.0224772
1323.7, 0.0226102
1323.68, 0.0227431
1323.66, 0.0228759
1323.64, 0.0230087
1323.61, 0.0231414
1323.59, 0.0232739
1323.57, 0.0234064
1323.55, 0.0235387
1323.53, 0.023671
1323.51, 0.023803
1323.49, 0.023935
1323.47, 0.0240668
1323.44, 0.0241984
1323.42, 0.0243299
1323.4, 0.0244611
1323.38, 0.0245922
1323.36, 0.0247231
1323.34, 0.0248539
1323.32, 0.0249844
1323.29, 0.0251146
1323.27, 0.0252447
1323.25, 0.0253745
1323.23, 0.0255041
1323.21, 0.0256335
1323.19, 0.0257626
1323.17, 0.0258915
1323.15, 0.02602
1323.12, 0.0261483
1323.1, 0.0262763
1323.08, 0.0264041
1323.06, 0.0265315
1323.04, 0.0266586
1323.02, 0.0267854
1323, 0.0269119
1322.98, 0.027038
1322.95, 0.0271638
1322.93, 0.0272892
1322.91, 0.0274143
1322.89, 0.027539
1322.87, 0.0276633
1322.85, 0.0277872
1322.83, 0.0279108
1322.81, 0.0280339
1322.78, 0.0281566
1322.76, 0.0282788
1322.74, 0.0284007
1322.72, 0.028522
1322.7, 0.028643
1322.68, 0.0287634
1322.66, 0.0288834
1322.64, 0.0290029
1322.62, 0.0291219
1322.59, 0.0292404
1322.57, 0.0293584
1322.55, 0.0294758
1322.53, 0.0295928
1322.51, 0.0297092
1322.49, 0.029825
1322.47, 0.0299404
1322.45, 0.0300551
1322.42, 0.0301693
1322.4, 0.0302829
1322.38, 0.030396
1322.36, 0.0305084
1322.34, 0.0306203
1322.32, 0.0307316
1322.3, 0.0308422
1322.28, 0.0309522
1322.25, 0.0310617
1322.23, 0.0311704
1322.21, 0.0312786
1322.19, 0.0313861
1322.17, 0.0314929
1322.15, 0.0315991
1322.13, 0.0317047
1322.11, 0.0318095
1322.08, 0.0319137
1322.06, 0.0320171
1322.04, 0.0321199
1322.02, 0.0322219
1322, 0.0323233
1321.98, 0.0324239
1321.96, 0.0325237
1321.94, 0.0326229
1321.91, 0.0327212
1321.89, 0.0328188
1321.87, 0.0329156
1321.85, 0.0330117
1321.83, 0.0331069
1321.81, 0.0332013
1321.79, 0.033295
1321.77, 0.0333878
1321.74, 0.0334797
1321.72, 0.0335697
1321.7, 0.0336587
1321.68, 0.0337469
1321.66, 0.0338341
1321.64, 0.0339205
1321.62, 0.034006
1321.6, 0.0340907
1321.58, 0.0341744
1321.55, 0.0342572
1321.53, 0.0343391
1321.51, 0.0344201
1321.49, 0.0345002
1321.47, 0.0345793
1321.45, 0.0346576
1321.43, 0.0347349
1321.41, 0.0348113
1321.38, 0.0348867
1321.36, 0.0349612
1321.34, 0.0350348
1321.32, 0.0351074
1321.3, 0.0351791
1321.28, 0.0352498
1321.26, 0.0353195
1321.24, 0.0353883
1321.21, 0.0354562
1321.19, 0.0355231
1321.17, 0.035589
1321.15, 0.0356539
1321.13, 0.0357179
1321.11, 0.0357809
1321.09, 0.0358429
1321.07, 0.0359039
1321.05, 0.0359639
1321.02, 0.0360229
1321, 0.0360809
1320.98, 0.0361379
1320.96, 0.0361938
1320.94, 0.0362488
1320.92, 0.0363027
1320.9, 0.0363556
1320.88, 0.0364074
1320.85, 0.0364582
1320.83, 0.036508
1320.81, 0.0365566
1320.79, 0.0366043
1320.77, 0.0366508
1320.75, 0.0366963
1320.73, 0.0367407
1320.71, 0.036784
1320.69, 0.0368262
1320.66, 0.0368674
1320.64, 0.0369074
1320.62, 0.0369464
1320.6, 0.0369842
1320.58, 0.0370209
1320.56, 0.0370566
1320.54, 0.0370911
1320.52, 0.0371245
1320.49, 0.0371568
1320.47, 0.037188
1320.45, 0.037218
1320.43, 0.0372469
1320.41, 0.0372747
1320.39, 0.0373014
1320.37, 0.0373269
1320.35, 0.0373513
1320.33, 0.0373746
1320.3, 0.0373967
1320.28, 0.0374176
1320.26, 0.0374374
1320.24, 0.0374561
1320.22, 0.0374736
1320.2, 0.0374899
1320.18, 0.0375051
1320.16, 0.0375191
1320.14, 0.037532
1320.11, 0.0375437
1320.09, 0.0375542
1320.07, 0.0375635
1320.05, 0.0375716
1320.03, 0.0375786
1320.01, 0.0375844
1319.99, 0.037589
1319.97, 0.0375924
1319.94, 0.0375946
1319.92, 0.0375957
1319.9, 0.0375955
1319.88, 0.0375942
1319.86, 0.0375917
1319.84, 0.0375879
1319.82, 0.037583
1319.8, 0.037577
1319.78, 0.0375697
1319.75, 0.0375613
1319.73, 0.0375516
1319.71, 0.0375408
1319.69, 0.0375289
1319.67, 0.0375157
1319.65, 0.0375014
1319.63, 0.0374859
1319.61, 0.0374693
1319.59, 0.0374515
1319.56, 0.0374325
1319.54, 0.0374124
1319.52, 0.0373911
1319.5, 0.0373687
1319.48, 0.0373451
1319.46, 0.0373204
1319.44, 0.0372945
1319.42, 0.0372675
1319.4, 0.0372393
1319.37, 0.03721
1319.35, 0.0371795
1319.33, 0.0371479
1319.31, 0.0371151
1319.29, 0.0370812
1319.27, 0.0370461
1319.25, 0.0370099
1319.23, 0.0369726
1319.2, 0.0369341
1319.18, 0.0368944
1319.16, 0.0368536
1319.14, 0.0368116
1319.12, 0.0367685
1319.1, 0.0367243
1319.08, 0.0366789
1319.06, 0.0366323
1319.04, 0.0365846
1319.01, 0.0365358
1318.99, 0.0364858
1318.97, 0.0364347
1318.95, 0.0363824
1318.93, 0.036329
1318.91, 0.0362745
1318.89, 0.0362189
1318.87, 0.0361622
1318.85, 0.0361043
1318.82, 0.0360453
1318.8, 0.0359853
1318.78, 0.0359241
1318.76, 0.0358619
1318.74, 0.0357985
1318.72, 0.0357341
1318.7, 0.0356687
1318.68, 0.0356021
1318.66, 0.0355346
1318.63, 0.0354659
1318.61, 0.0353963
1318.59, 0.0353256
1318.57, 0.0352538
1318.55, 0.0351811
1318.53, 0.0351073
1318.51, 0.0350325
1318.49, 0.0349568
1318.47, 0.03488
1318.44, 0.0348022
1318.42, 0.0347234
1318.4, 0.0346437
1318.38, 0.0345629
1318.36, 0.0344812
1318.34, 0.0343985
1318.32, 0.0343148
1318.3, 0.0342302
1318.28, 0.0341446
1318.25, 0.034058
1318.23, 0.0339705
1318.21, 0.033882
1318.19, 0.0337926
1318.17, 0.0337022
1318.15, 0.0336109
1318.13, 0.0335186
1318.11, 0.0334254
1318.09, 0.0333313
1318.07, 0.0332362
1318.04, 0.0331402
1318.02, 0.0330433
1318, 0.0329455
1317.98, 0.0328468
1317.96, 0.0327472
1317.94, 0.0326467
1317.92, 0.0325454
1317.9, 0.0324431
1317.88, 0.03234
1317.85, 0.032236
1317.83, 0.0321312
1317.81, 0.0320256
1317.79, 0.0319191
1317.77, 0.0318118
1317.75, 0.0317037
1317.73, 0.0315947
1317.71, 0.031485
1317.69, 0.0313745
1317.66, 0.0312632
1317.64, 0.0311512
1317.62, 0.0310383
1317.6, 0.0309248
1317.58, 0.0308104
1317.56, 0.0306954
1317.54, 0.0305796
1317.52, 0.0304631
1317.5, 0.0303459
1317.47, 0.0302279
1317.45, 0.0301093
1317.43, 0.0299899
1317.41, 0.0298699
1317.39, 0.0297492
1317.37, 0.0296278
1317.35, 0.0295058
1317.33, 0.0293831
1317.31, 0.0292597
1317.29, 0.0291357
1317.26, 0.029011
1317.24, 0.0288857
1317.22, 0.0287598
1317.2, 0.0286333
1317.18, 0.0285061
1317.16, 0.0283783
1317.14, 0.02825
1317.12, 0.028121
1317.1, 0.0279915
1317.07, 0.0278613
1317.05, 0.0277307
1317.03, 0.0275994
1317.01, 0.0274676
1316.99, 0.0273353
1316.97, 0.0272024
1316.95, 0.0270691
1316.93, 0.0269352
1316.91, 0.0268008
1316.89, 0.0266659
1316.86, 0.0265305
1316.84, 0.0263947
1316.82, 0.0262584
1316.8, 0.0261217
1316.78, 0.0259845
1316.76, 0.0258469
1316.74, 0.0257089
1316.72, 0.0255705
1316.7, 0.0254317
1316.67, 0.0252924
1316.65, 0.0251528
1316.63, 0.0250129
1316.61, 0.0248725
1316.59, 0.0247318
1316.57, 0.0245908
1316.55, 0.0244494
1316.53, 0.0243077
1316.51, 0.0241657
1316.49, 0.0240233
1316.46, 0.0238807
1316.44, 0.0237377
1316.42, 0.0235945
1316.4, 0.023451
1316.38, 0.0233072
1316.36, 0.0231631
1316.34, 0.0230188
1316.32, 0.0228742
1316.3, 0.0227294
1316.27, 0.0225844
1316.25, 0.0224391
1316.23, 0.0222936
1316.21, 0.0221479
1316.19, 0.022002
1316.17, 0.0218555
1316.15, 0.0217086
1316.13, 0.0215616
1316.11, 0.0214144
1316.09, 0.0212671
1316.06, 0.0211196
1316.04, 0.020972
1316.02, 0.0208244
1316, 0.0206766
1315.98, 0.0205287
1315.96, 0.0203808
1315.94, 0.0202328
1315.92, 0.0200847
1315.9, 0.0199366
1315.88, 0.0197885
1315.85, 0.0196403
1315.83, 0.0194921
1315.81, 0.0193439
1315.79, 0.0191957
1315.77, 0.0190476
1315.75, 0.0188994
1315.73, 0.0187513
1315.71, 0.0186032
1315.69, 0.0184552
1315.67, 0.0183073
1315.64, 0.0181594
1315.62, 0.0180115
1315.6, 0.0178638
1315.58, 0.0177162
1315.56, 0.0175686
1315.54, 0.0174212
1315.52, 0.0172739
1315.5, 0.0171267
1315.48, 0.0169797
1315.46, 0.0168328
1315.43, 0.016686
1315.41, 0.0165394
1315.39, 0.016393
1315.37, 0.0162468
1315.35, 0.0161007
1315.33, 0.0159548
1315.31, 0.0158091
1315.29, 0.0156636
1315.27, 0.0155184
1315.25, 0.0153733
1315.22, 0.0152285
1315.2, 0.0150839
1315.18, 0.0149396
1315.16, 0.0147956
1315.14, 0.0146518
1315.12, 0.0145082
1315.1, 0.014365
1315.08, 0.0142221
1315.06, 0.0140794
1315.04, 0.0139371
1315.01, 0.0137951
1314.99, 0.0136534
1314.97, 0.0135121
1314.95, 0.0133711
1314.93, 0.0132305
1314.91, 0.0130902
1314.89, 0.0129504
1314.87, 0.0128109
1314.85, 0.0126718
1314.83, 0.0125331
1314.8, 0.0123948
1314.78, 0.0122569
1314.76, 0.0121195
1314.74, 0.0119825
1314.72, 0.0118459
1314.7, 0.0117098
1314.68, 0.0115742
1314.66, 0.011439
1314.64, 0.0113043
1314.62, 0.0111701
1314.59, 0.0110364
1314.57, 0.0109031
1314.55, 0.0107704
1314.53, 0.0106382
1314.51, 0.0105065
1314.49, 0.0103754
1314.47, 0.0102447
1314.45, 0.0101146
1314.43, 0.00998509
1314.41, 0.0098561
1314.38, 0.00972767
1314.36, 0.00959981
1314.34, 0.00947253
1314.32, 0.00934584
1314.3, 0.00921973
1314.28, 0.00909422
1314.26, 0.00896932
1314.24, 0.00884503
1314.22, 0.00872135
1314.2, 0.00859831
1314.17, 0.0084759
1314.15, 0.00835413
1314.13, 0.008233
1314.11, 0.00811254
1314.09, 0.00799273
1314.07, 0.0078736
1314.05, 0.00775514
1314.03, 0.00763737
1314.01, 0.00752029
1313.99, 0.0074039
1313.97, 0.00728822
1313.94, 0.00717325
1313.92, 0.007059
1313.9, 0.00694547
1313.88, 0.00683268
1313.86, 0.00672062
1313.84, 0.0066093
1313.82, 0.00649874
1313.8, 0.00638893
1313.78, 0.00627988
1313.76, 0.0061716
1313.73, 0.00606409
1313.71, 0.00595736
1313.69, 0.00585142
1313.67, 0.00574627
1313.65, 0.00564192
1313.63, 0.00553836
1313.61, 0.00543562
1313.59, 0.00533368
1313.57, 0.00523257
1313.55, 0.00513228
1313.53, 0.00503282
1313.5, 0.00493419
1313.48, 0.0048364
1313.46, 0.00473946
1313.44, 0.00464337
1313.42, 0.00454813
1313.4, 0.00445375
1313.38, 0.00436024
1313.36, 0.0042676
1313.34, 0.00417584
1313.32, 0.00408495
1313.29, 0.00399496
1313.27, 0.00390585
1313.25, 0.00381764
1313.23, 0.00373033
1313.21, 0.00364393
1313.19, 0.00355844
1313.17, 0.00347386
1313.15, 0.00339021
1313.13, 0.00330748
1313.11, 0.00322568
1313.09, 0.00314481
1313.06, 0.00306489
1313.04, 0.00298591
1313.02, 0.00290787
1313, 0.00283079
1312.98, 0.00275466
1312.96, 0.0026795
1312.94, 0.00260529
1312.92, 0.00253206
1312.9, 0.0024598
1312.88, 0.00238852
1312.86, 0.00231822
1312.83, 0.0022489
1312.81, 0.00218057
1312.79, 0.00211323
1312.77, 0.00204689
1312.75, 0.00198155
1312.73, 0.00191721
1312.71, 0.00185387
1312.69, 0.00179155
1312.67, 0.00173024
1312.65, 0.00166994
1312.63, 0.00161067
1312.6, 0.00155242
1312.58, 0.00149519
1312.56, 0.001439
1312.54, 0.00138384
1312.52, 0.00132971
1312.5, 0.00127663
1312.48, 0.00122458
1312.46, 0.00117359
1312.44, 0.00112364
1312.42, 0.00107474
1312.4, 0.0010269
1312.37, 0.000980112
1312.35, 0.000934387
1312.33, 0.000889725
1312.31, 0.000846128
1312.29, 0.0008036
1312.27, 0.000762142
1312.25, 0.000721758
1312.23, 0.00068245
1312.21, 0.00064422
1312.19, 0.000607071
1312.17, 0.000571005
1312.14, 0.000536024
1312.12, 0.00050213
1312.1, 0.000469326
1312.08, 0.000437614
1312.06, 0.000406996
1312.04, 0.000377473
1312.02, 0.000349049
1312, 0.000321723
1311.98, 0.0002955
1311.96, 0.000270379
1311.94, 0.000246364
1311.91, 0.000223455
1311.89, 0.000201655
1311.87, 0.000180965
1311.85, 0.000161387
1311.83, 0.000142922
1311.81, 0.000125572
1311.79, 0.000109338
1311.77, 9.42221e-05
1311.75, 8.02252e-05
1311.73, 6.73488e-05
1311.71, 5.55942e-05
1311.68, 4.49627e-05
1311.66, 3.54554e-05
1311.64, 2.70736e-05
1311.62, 1.98184e-05
1311.6, 1.3691e-05
1311.58, 8.69221e-06
1311.56, 4.82319e-06
1311.54, 2.08484e-06
1311.52, 4.7808e-07
1311.5, 3.74749e-09
1311.48, 6.62657e-07
1311.45, 2.45557e-06
1311.43, 5.38321e-06
1311.41, 9.44624e-06
1311.39, 1.46453e-05
1311.37, 2.0981e-05
1311.35, 2.84538e-05
1311.33, 3.70643e-05
1311.31, 4.68129e-05
1311.29, 5.77e-05
1311.27, 6.97261e-05
1311.25, 8.28915e-05
1311.23, 9.71965e-05
1311.2, 0.000112641
1311.18, 0.000129226
1311.16, 0.000146952
1311.14, 0.000165818
1311.12, 0.000185824
1311.1, 0.000206971
1311.08, 0.00022926
1311.06, 0.000252689
1311.04, 0.000277258
1311.02, 0.000302969
1311, 0.00032982
1310.97, 0.000357812
1310.95, 0.000386945
1310.93, 0.000417218
1310.91, 0.00044863
1310.89, 0.000481182
1310.87, 0.000514874
1310.85, 0.000549705
1310.83, 0.000585674
1310.81, 0.000622781
1310.79, 0.000661026
1310.77, 0.000700408
1310.75, 0.000740926
1310.72, 0.00078258
1310.7, 0.000825368
1310.68, 0.000869292
1310.66, 0.000914331
1310.64, 0.000960489
1310.62, 0.00100777
1310.6, 0.00105619
1310.58, 0.00110572
1310.56, 0.00115639
1310.54, 0.00120817
1310.52, 0.00126108
1310.5, 0.00131512
1310.47, 0.00137027
1310.45, 0.00142654
1310.43, 0.00148394
1310.41, 0.00154245
1310.39, 0.00160208
1310.37, 0.00166283
1310.35, 0.0017247
1310.33, 0.00178768
1310.31, 0.00185177
1310.29, 0.00191698
1310.27, 0.00198329
1310.25, 0.00205072
1310.22, 0.00211925
1310.2, 0.00218889
1310.18, 0.00225964
1310.16, 0.00233148
1310.14, 0.00240443
1310.12, 0.00247847
1310.1, 0.00255361
1310.08, 0.00262984
1310.06, 0.00270716
1310.04, 0.00278557
1310.02, 0.00286508
1310, 0.00294566
1309.97, 0.00302733
1309.95, 0.00311008
1309.93, 0.00319391
1309.91, 0.00327882
1309.89, 0.0033648
1309.87, 0.00345186
1309.85, 0.00353998
1309.83, 0.00362917
1309.81, 0.00371943
1309.79, 0.00381075
1309.77, 0.00390313
1309.75, 0.00399656
1309.72, 0.00409105
1309.7, 0.00418659
1309.68, 0.00428317
1309.66, 0.0043808
1309.64, 0.00447947
1309.62, 0.00457918
1309.6, 0.00467993
1309.58, 0.0047817
1309.56, 0.00488451
1309.54, 0.00498835
1309.52, 0.00509321
1309.5, 0.0051991
1309.47, 0.005306
1309.45, 0.00541393
1309.43, 0.00552288
1309.41, 0.00563284
1309.39, 0.00574381
1309.37, 0.0058558
1309.35, 0.0059688
1309.33, 0.00608281
1309.31, 0.00619782
1309.29, 0.00631385
1309.27, 0.00643087
1309.25, 0.00654889
1309.22, 0.00666791
1309.2, 0.00678793
1309.18, 0.00690894
1309.16, 0.00703093
1309.14, 0.00715392
1309.12, 0.00727788
1309.1, 0.00740282
1309.08, 0.00752874
1309.06, 0.00765563
1309.04, 0.00778348
1309.02, 0.0079123
1309, 0.00804207
1308.98, 0.0081728
1308.95, 0.00830448
1308.93, 0.00843711
1308.91, 0.00857067
1308.89, 0.00870517
1308.87, 0.0088406
1308.85, 0.00897696
1308.83, 0.00911424
1308.81, 0.00925243
1308.79, 0.00939154
1308.77, 0.00953155
1308.75, 0.00967246
1308.73, 0.00981427
1308.7, 0.00995697
1308.68, 0.0101006
1308.66, 0.010245
1308.64, 0.0103904
1308.62, 0.0105366
1308.6, 0.0106837
1308.58, 0.0108317
1308.56, 0.0109805
1308.54, 0.0111302
1308.52, 0.0112807
1308.5, 0.0114321
1308.48, 0.0115844
1308.46, 0.0117375
1308.43, 0.0118914
1308.41, 0.0120462
1308.39, 0.0122018
1308.37, 0.0123583
1308.35, 0.0125156
1308.33, 0.0126737
1308.31, 0.0128327
1308.29, 0.0129925
1308.27, 0.0131531
1308.25, 0.0133146
1308.23, 0.0134768
1308.21, 0.0136399
1308.19, 0.0138038
1308.16, 0.0139685
1308.14, 0.014134
1308.12, 0.0143003
1308.1, 0.0144674
1308.08, 0.0146352
1308.06, 0.0148039
1308.04, 0.0149733
1308.02, 0.0151436
1308, 0.0153145
1307.98, 0.0154863
1307.96, 0.0156588
1307.94, 0.015832
1307.92, 0.016006
1307.89, 0.0161807
1307.87, 0.0163562
1307.85, 0.0165324
1307.83, 0.0167092
1307.81, 0.0168868
1307.79, 0.0170653
1307.77, 0.0172445
1307.75, 0.0174244
1307.73, 0.017605
1307.71, 0.0177862
1307.69, 0.0179682
1307.67, 0.0181507
1307.65, 0.0183339
1307.62, 0.0185177
1307.6, 0.0187022
1307.58, 0.0188873
1307.56, 0.019073
1307.54, 0.0192593
1307.52, 0.0194462
1307.5, 0.0196338
1307.48, 0.0198219
1307.46, 0.0200107
1307.44, 0.0202
1307.42, 0.0203899
1307.4, 0.0205804
1307.38, 0.0207715
1307.35, 0.0209632
1307.33, 0.0211554
1307.31, 0.0213482
1307.29, 0.0215416
1307.27, 0.0217356
1307.25, 0.0219301
1307.23, 0.0221251
1307.21, 0.0223207
1307.19, 0.0225169
1307.17, 0.0227136
1307.15, 0.0229108
1307.13, 0.0231086
1307.11, 0.0233069
1307.08, 0.0235057
1307.06, 0.023705
1307.04, 0.0239048
1307.02, 0.0241051
1307, 0.0243059
1306.98, 0.0245072
1306.96, 0.024709
1306.94, 0.0249113
1306.92, 0.025114
1306.9, 0.0253171
1306.88, 0.0255207
1306.86, 0.0257247
1306.84, 0.0259292
1306.82, 0.026134
1306.79, 0.0263393
1306.77, 0.026545
1306.75, 0.026751
1306.73, 0.0269574
1306.71, 0.0271642
1306.69, 0.0273713
1306.67, 0.0275788
1306.65, 0.0277867
1306.63, 0.0279948
1306.61, 0.0282033
1306.59, 0.0284121
1306.57, 0.0286213
1306.55, 0.0288307
1306.53, 0.0290404
1306.5, 0.0292503
1306.48, 0.0294606
1306.46, 0.0296711
1306.44, 0.0298819
1306.42, 0.0300929
1306.4, 0.0303042
1306.38, 0.0305158
1306.36, 0.0307275
1306.34, 0.0309395
1306.32, 0.0311518
1306.3, 0.0313642
1306.28, 0.0315769
1306.26, 0.0317898
1306.24, 0.0320029
1306.21, 0.0322162
1306.19, 0.0324297
1306.17, 0.0326435
1306.15, 0.0328574
1306.13, 0.0330715
1306.11, 0.0332857
1306.09, 0.0335001
1306.07, 0.0337147
1306.05, 0.0339295
1306.03, 0.0341443
1306.01, 0.0343593
1305.99, 0.0345744
1305.97, 0.0347896
1305.95, 0.0350049
1305.92, 0.0352202
1305.9, 0.0354357
1305.88, 0.0356512
1305.86, 0.0358667
1305.84, 0.0360823
1305.82, 0.0362979
1305.8, 0.0365135
1305.78, 0.0367291
1305.76, 0.0369447
1305.74, 0.0371603
1305.72, 0.0373759
1305.7, 0.0375915
1305.68, 0.0378071
1305.66, 0.0380226
1305.63, 0.0382382
1305.61, 0.0384536
1305.59, 0.038669
1305.57, 0.0388844
1305.55, 0.0390997
1305.53, 0.039315
1305.51, 0.0395302
1305.49, 0.0397453
1305.47, 0.0399604
1305.45, 0.0401753
1305.43, 0.0403902
1305.41, 0.040605
1305.39, 0.0408196
1305.37, 0.0410342
1305.35, 0.0412486
1305.32, 0.0414628
1305.3, 0.0416769
1305.28, 0.0418908
1305.26, 0.0421046
1305.24, 0.0423181
1305.22, 0.0425314
1305.2, 0.0427437
1305.18, 0.0429546
1305.16, 0.0431653
1305.14, 0.0433757
1305.12, 0.0435857
1305.1, 0.0437955
1305.08, 0.0440049
1305.06, 0.044214
1305.03, 0.0444227
1305.01, 0.0446311
1304.99, 0.0448391
1304.97, 0.0450467
1304.95, 0.045254
1304.93, 0.0454608
1304.91, 0.0456673
1304.89, 0.0458733
1304.87, 0.046079
1304.85, 0.0462841
1304.83, 0.0464889
1304.81, 0.0466932
1304.79, 0.0468971
1304.77, 0.0471005
1304.75, 0.0473034
1304.72, 0.0475058
1304.7, 0.0477078
1304.68, 0.0479092
1304.66, 0.0481102
1304.64, 0.0483106
1304.62, 0.0485105
1304.6, 0.0487099
1304.58, 0.0489087
1304.56, 0.049107
1304.54, 0.0493048
1304.52, 0.049502
1304.5, 0.0496985
1304.48, 0.0498946
1304.46, 0.05009
1304.44, 0.0502848
1304.41, 0.050479
1304.39, 0.0506725
1304.37, 0.0508655
1304.35, 0.0510578
1304.33, 0.0512494
1304.31, 0.0514404
1304.29, 0.0516307
1304.27, 0.0518203
1304.25, 0.0520092
1304.23, 0.0521974
1304.21, 0.0523848
1304.19, 0.0525716
1304.17, 0.0527576
1304.15, 0.0529429
1304.13, 0.0531274
1304.11, 0.0533111
1304.08, 0.0534941
1304.06, 0.0536762
1304.04, 0.0538576
1304.02, 0.0540381
1304, 0.0542179
1303.98, 0.0543968
1303.96, 0.0545749
1303.94, 0.0547521
1303.92, 0.0549285
1303.9, 0.055104
1303.88, 0.0552786
1303.86, 0.0554524
1303.84, 0.0556253
1303.82, 0.0557972
1303.8, 0.0559683
1303.77, 0.0561385
1303.75, 0.0563077
1303.73, 0.0564761
1303.71, 0.0566434
1303.69, 0.0568099
1303.67, 0.0569753
1303.65, 0.0571399
1303.63, 0.0573034
1303.61, 0.057466
1303.59, 0.0576276
1303.57, 0.0577881
1303.55, 0.0579477
1303.53, 0.0581063
1303.51, 0.0582638
1303.49, 0.0584203
1303.47, 0.0585757
1303.44, 0.0587301
1303.42, 0.0588835
1303.4, 0.0590357
1303.38, 0.0591869
1303.36, 0.0593369
1303.34, 0.0594859
1303.32, 0.0596337
1303.3, 0.0597804
1303.28, 0.059926
1303.26, 0.0600704
1303.24, 0.0602137
1303.22, 0.0603558
1303.2, 0.0604967
1303.18, 0.0606364
